,Dominant_Topic,Perc_Contribution,Topic_Keywords,CONTENT_TX
5882,6,0.2202,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",店员亲切提示有券可以叠加用，超赞
5883,5,0.5125,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",柜台小姐姐服务很不错很周到
5884,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好好吃
5885,8,0.1002,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",卫生状况稍差。
5886,6,0.275,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",薯条有点时间久
5887,5,0.3002,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",环境很好，适合长途休息一会，
5888,3,0.2628,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",只有一点餐处太少，很多时候看到许久没人收拾桌子！
5889,3,0.3667,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",空调冷
5890,0,0.2544,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",特地来吃小龙虾汉堡 女服务员的态度太差啦 像是我做错事情了 要什么 还有呢 一点文明用语都没有 要叫服务？ 没感受到 平时都给好评 今天这服务 实在给不了 汉堡还是不错的
5891,5,0.22,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",自助下单很快捷
5892,1,0.5566,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",鸡翅mini出新高度了
5893,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很有礼貌
5894,7,0.55,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",还可以！
5895,2,0.2752,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",小龙虾真难吃
5896,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",挺好的
5897,5,0.3875,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",新的汉堡很好吃，服务也很好
5898,2,0.3667,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",热情周到方便快捷
5899,5,0.3504,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",今天的服务员她态度没比上次的好。
5900,0,0.3,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",总体不错，不过觉得汉堡里的生菜越来越少了
5901,9,0.35,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",外带薯条竟然没给番茄酱！
5902,9,0.2752,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",小龙虾堡好吃
5903,9,0.3606,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",地下室要用kfc的Wifi，不然会不太好用电信网络。
5904,0,0.1,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",非常方便
5905,7,0.6999,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",这单还算正常
5906,1,0.2753,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",咖啡洒了，底下已经快全摊了
5907,0,0.275,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务特别好
5908,9,0.3667,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",没人点餐
5909,1,0.3667,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",特别亲切
5910,3,0.3412,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",点完餐 去前台拿的时候 已经出餐了 问了一下收银的女的 态度很差的说不知道 问其他人 然后一个男孩子还可以 说还少一个玉米棒 让我稍等 过10分钟再取 
5911,0,0.22,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务主动，热情～
5912,7,0.55,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",还可以
5913,8,0.5166,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",小龙虾堡小朋友喜欢吃
5914,7,0.55,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",还可以
5915,0,0.1858,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",我想说，6块钱给我的是什么玉米
5916,2,0.62,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",少一块黄金鸡块
5917,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常好
5918,8,0.55,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",非常满意，
5919,5,0.5499,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",加油！
5920,5,0.275,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",态度特别好
5921,9,0.2625,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",冰淇淋比其他店小很多，应该不会再去买了吧。
5922,9,0.2592,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",引导手机点餐的小妹妹特别可爱，特别热心，出去时还帮我拉开厚重的门，谢谢
5923,3,0.453,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",完整的评论为何说有非法字符？不让评论那就不评了。一句话，一颗星也不想给，差评！
5924,8,0.3,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",舒适干净，进阶中的肯德基，越来越好了呢！
5925,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",标准化服务，无出彩，无过错
5926,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好
5927,3,0.3441,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",点错了烤翅，要换辣翅，点单的人说已经下单了不能换了，我说我还没取餐应该可以换吧！她说你点的是烤翅呀！我又重复说了一遍我点错了！然后这女的很不情愿的问了旁边的人，那个人立马说可以换呀！还退了差价给我！最后那女的又对我说了一句你点的是烤翅呀！ 这个是肯德基现在对待顾客的态度么？没有培训合格就不要让这种员工上岗好么！非常不爽！
5928,4,0.2204,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",份量再多一点就好了
5929,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很不错
5930,6,0.2335,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",新开的店，服务态度都挺好的，就是空调开的太热太热。
5931,3,0.2266,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",排队取餐太慢，做出来的热柠檬茶淡而无味，建议新店开张，派其他门店熟手援助，新员工去其他门店学习过关后，再上岗服务，鞍山店铺面积过小，服务生工作生疏，造成排队等候时间过长，影响销售。
5932,1,0.3001,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",没给餐，就把单子归到给过的单子一起，去前台找了才重新给配置
5933,9,0.3444,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",服务态度很好！就餐井然有序！特别是手机点餐超赞
5934,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",方便快捷
5935,5,0.82,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好很好非常好
5936,5,0.7625,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",食物很不错，服务态度也很好，不错
5937,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很满意
5938,0,0.22,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务速度效率好
5939,8,0.5167,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",餐厅卫生干净得棒棒哒
5940,8,0.5167,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",很满意，下次还会再来
5941,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务热情
5942,1,0.3099,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",收银小哥主次不分 香辣鸡腿堡出品标准有问题！饼底硬的要命
5943,1,0.4039,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",辣鸡腿汉堡里的鸡腿太太太太咸了
5944,0,0.525,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",冰激凌做的不好
5945,3,0.5499,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",辣翅放久了，冷掉了
5946,3,0.3417,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",到家居然发现漏给了一个辣汉堡，第一次碰到真是无语
5947,2,0.3667,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",态度好好哦！
5948,9,0.3431,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",金高路门店太小了，内部环境太拥挤，消费体验不好。
5949,9,0.4206,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",我要鸡米花 给我一盒渣
5950,1,0.282,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",单买的新奥尔良鸡腿堡不热，感觉不是刚做的，希望改进
5951,9,0.42,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",土豆泥真的不好吃
5952,3,0.4801,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",太慢，等20多分钟
5953,8,0.2625,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",速度太慢，薯条没了没有及时炸，等了很久
5954,9,0.2991,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",点餐人员没有在自己的点餐区，叫了三四次没人回应我，大概是在忙没有注意到我在叫点餐人员！还有不知道是哪位客人打翻掉一杯饮料，在点餐区的地上，至少我在的那段时间里面没有及时清理干净，只能躲着地上一大滩水点餐
5955,1,0.2758,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",配餐的阿姨极好无比，赞赞赞
5956,5,0.6834,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好很细心
5957,0,0.4208,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",吧台就一个人忙不过来，等的时间久
5958,9,0.3447,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",我买的小龙虾汉堡，给我的不知道什么，我买的原汁原味鸡，给我的鸡腿！请问怎么处理？
5959,9,0.3501,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",手机点餐设备差，产生退单。
5960,3,0.2501,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",五块原味鸡说好三个鸡腿的，打包好还特地说是不是三个鸡腿说是的是三个鸡腿，实际两个！没有的话可以说，何必这样呢？？？
5961,9,0.2577,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",这家感觉比牡丹江路世纪联华那边的要好得多，不管是从服务态度还是产品。唯一有点不好的就是今天有一桌饮料什么的撒了地上没弄干净 很黏。
5962,2,0.3002,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",老顾客了！熟悉的面孔！依旧热情的服务！
5963,0,0.275,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务挺周到的
5964,0,0.3101,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务人员很热情，耐心指导k金的使用，非常感谢！
5965,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好吃
5966,0,0.1,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",66666666
5967,8,0.55,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",非常满意
5968,5,0.275,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很早点了，到店还是要等！
5969,7,0.55,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",还可以
5970,9,0.4699,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",手机自助点餐故障，等好长时间重新再来，取餐时间较长，人手不够。
5971,8,0.3877,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",没想到天猫网购券，尽然可以在欢乐谷餐厅使用，太意外了，为 它点赞
5972,1,0.4643,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",有一杯可乐喝完后发现杯底有异物。店员陪我一杯可乐我不接受
5973,3,0.35,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",感觉放了好久，又干、又冷
5974,5,0.3446,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",餐厅服务男生很热情主动
5975,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",挺好的！！
5976,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好
5977,5,0.5857,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",就是喜欢吃肯德基，方便快捷！而且服务态度好
5978,6,0.3001,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",扣了我钱没给我下单成功支付宝
5979,5,0.4429,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",产品新鲜好吃服务态度很好
5980,7,0.3667,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",还不错
5981,8,0.7021,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",餐厅人满为患，建议扩大面积。
5982,3,0.3444,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",要的香辣汉堡不加酱，等了十几分钟，结果打包回来的还是加了酱，差评！
5983,9,0.5497,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",就是太贵了
5984,9,0.55,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",不容易
5985,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",棒棒哒
5986,8,0.3001,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",非常好，开在这边给我们带来方便，下次还会来光顾。
5987,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务超鸡好
5988,3,0.3667,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",都满意
5989,9,0.3875,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",要的鸡米花，在别的地方都是直接给酱，这次就没提醒，结果就没有
5990,0,0.3,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",大冬天可乐是冰的，，吃了肚子痛死了
5991,3,0.3667,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",就是忘给番茄酱了
5992,9,0.3,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",高峰时间只有一个收银，还得配餐…………
5993,7,0.275,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",玉米汁没有徐家汇的好喝。
5994,1,0.31,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",香辣鸡腿堡，明显放时间长了，不怎么热，里面鸡肉放软了
5995,4,0.1859,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",麻辣小龙虾汉堡，咸了，扣一颗星
5996,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",辛苦辛苦
5997,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好，很棒
5998,0,0.42,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务人员棒棒哒
5999,0,0.3469,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",为什么我使用10元五角的优惠券却要收我13元五角的钱！
6000,3,0.4866,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",周末的下午，店里坐满了人，想找个座位都难。不得不说这么冷的天，店里又有暖气又有网络的，有一部分人还是会什么都不点进来一坐坐半天的，
6001,8,0.3667,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",座位有点少
6002,7,0.3681,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",比对面麦当劳强多了服务态度
6003,9,0.275,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",薯条忘记给番茄酱了
6004,3,0.55,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",人太多了。。。
6005,9,0.42,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",出餐慢，等了很久
6006,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务员各个服务周到。
6007,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务好
6008,9,0.3667,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",不错，好吃
6009,1,0.3667,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",非常棒 服务到位
6010,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务员很有礼貌
6011,7,0.55,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",乱糟糟的
6012,6,0.2751,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",太忙了店里有点慢
6013,9,0.4429,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",其实一切都挺好的，就是网络有点不好，刷卡机反应有点慢。
6014,2,0.5167,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",吮指原味鸡越来越小
6015,8,0.3671,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",好恨显?新鲜?
6016,9,0.3076,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",　 ★ ★　　★ ★ ☆　　　 ☆　　　☆ ★　 ∧ ▲　ψ ψ 　★ ☆　(*?３?)(?ε?*) ☆ ?★　(?★★★?)　★? ☆请吃掉比巧克力☆ 　 ★  还甜的  ★ 　　 ☆  我  ☆ 　　　 ★　★ 　　　　?★?
6017,9,0.6835,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",希望2楼也有手机点餐领取提示
6018,6,0.3667,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",没优惠呀
6019,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很方便
6020,9,0.4403,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",手机点单上不应该留客户手机号码全部信息 应该隐藏几位
6021,4,0.1,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",123456
6022,9,0.2756,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",取餐和点餐在同一柜台，服务员拖沓浪费时间，明明扫码就能马上取餐，却排队等了很久，催促之下收银员还故意放缓速度，太慢太差
